author_id,first_name,last_name,status,last_known_institution,google_scholar,orcid,openalex
2436,Kathleen,Ismond,academic,University of Alberta,NA,NA,NA
2437,Heidi,Julien,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=9CEsHNgAAAAJ""","""https://orcid.org/0000-0001-8633-5124""",NA
2438,Patricia,Larkinlieffers,academic,University of Alberta,NA,NA,NA
2439,Margaret,Mackey,academic,University of Alberta,NA,"""https://orcid.org/0000-0001-5828-9351""",NA
244,Michelle,Brown,practitioner,Université d'Ottawa,NA,NA,NA
2440,Michael,Mcdonnell,academic,University of Alberta,NA,NA,NA
2441,Julie,Mondoux,academic,University of Alberta,NA,NA,NA
2442,Renee,Morrissey,academic,University of Alberta,NA,NA,NA
2443,Anna,Opryshko,academic,University of Alberta,NA,NA,NA
2444,Kathleen,Reed,academic,University of Alberta,"""https://scholar.google.ca/citations?user=gjbaeeAAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-9972-9322""",NA
2445,Kristie,Saumure,academic,University of Alberta,NA,NA,NA
2446,Alvin,Schrader,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=0pb0AgMAAAAJ""",NA,NA
2447,All,Shiri,academic,University of Alberta,NA,NA,NA
2448,Andreas,Strotmann,academic,University of Alberta,"""https://scholar.google.com/citations?hl=en&user=dKuMsmEAAAAJ""",NA,NA
2449,Maria,Tan,academic,University of Alberta,NA,"""https://orcid.org/0000-0003-0314-3974""",NA
245,Mélanie,Brunet,practitioner,Université d'Ottawa,"""https://scholar.google.com/citations?hl=en&user=7aR4EjYAAAAJ""","""https://orcid.org/0000-0002-6912-340X""",NA
2450,K.,Williamson,academic,University of Alberta,NA,NA,NA
2451,Rafa,Absar,academic,University of British Columbia,NA,NA,NA
2452,Colleen,Addison,academic,University of British Columbia,NA,NA,NA
2453,Nicole,Askin,academic,University of British Columbia,"""https://scholar.google.ca/citations?user=Aa0sabMAAAAJ&hl=en"", ""https://scholar.google.com/citations?hl=en&user=Aa0sabMAAAAJ"", ""https://scholar.google.com/citations?hl=en&user=Aa0sabMAAAAJ""","""https://orcid.org/0000-0001-9211-4694"", ""https://orcid.org/0000-0001-9211-4694""",NA
2454,Jessica,Bushey,academic,University of British Columbia,NA,NA,NA
2455,Rebecca,Dickinson,academic,University of British Columbia,"""https://scholar-google-ca.ezproxy.library.dal.ca/citations?hl=en&user=mpWgOJ8AAAAJ""",NA,NA
2456,Fereshteh,Didegah,academic,University of British Columbia,"""https://scholar-google-ca.ezproxy.library.dal.ca/citations?hl=en&user=pG0Ynb8AAAAJ""","""https://orcid.org/0000-0003-0463-0168""",NA
2457,Alex,Garnett,academic,University of British Columbia,"""https://scholar.google.com/citations?user=bkMt-N4AAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-0079-6622""",NA
2458,Sarah,Gilbert,academic,University of British Columbia,"""https://scholar.google.com/citations?user=mUWci5sAAAAJ&hl=en&oi=sra""","""https://orcid.org/0000-0003-2718-4121""",NA
2459,Kathleen,Gollner,academic,University of British Columbia,"""https://scholar.google.ca/citations?user=4BKmj5sAAAAJ&hl=en""","""https://orcid.org/0000-0002-1753-5461""",NA
246,Joan,Cavanagh,practitioner,Université d'Ottawa,NA,"""https://orcid.org/0000-0002-3811-8026""",NA
2460,Blake,Hawkins,academic,University of British Columbia,"""https://scholar-google-ca.ezproxy.library.dal.ca/citations?hl=en&user=jO2zPAEAAAAJ""","""https://orcid.org/0000-0002-1753-5461""",NA
2461,Ken,Haycock,academic,University of British Columbia,NA,NA,NA
2462,Caroline,Haythornthwaite,academic,University of British Columbia,"""https://scholar.google.com/citations?hl=en&user=lok_1lcAAAAJ""","""https://orcid.org/0000-0002-7311-3140""",NA
2463,Deborah,Hicks,academic,University of British Columbia,NA,"""https://orcid.org/0000-0002-5599-7595""",NA
2464,Valerie,Leveille,academic,University of British Columbia,NA,NA,NA
2465,Jing,Liu,academic,University of British Columbia,NA,NA,NA
2466,Aaron,Loehrlein,academic,University of British Columbia,NA,"""https://orcid.org/0000-0003-4769-9763""",NA
2467,Jean,Mckendry,academic,University of British Columbia,NA,"""https://orcid.org/0000-0002-1546-9827""",NA
2468,Weimei,Pan,academic,University of British Columbia,NA,"""https://orcid.org/0000-0003-4098-4684""",NA
2469,Edie,Rasmussen,academic,University of British Columbia,NA,"""https://orcid.org/0000-0002-0234-892X""",NA
247,Talia,Chung,practitioner,Université d'Ottawa,NA,NA,NA
2470,Corinne,Rogers,academic,University of British Columbia,"""https://scholar-google-ca.ezproxy.library.dal.ca/citations?hl=en&user=dlph4g4AAAAJ""","""https://orcid.org/0000-0003-2664-7825""",NA
2471,Judith,Saltman,academic,University of British Columbia,NA,NA,NA
2472,Tenny,Webster,academic,University of British Columbia,NA,"""https://orcid.org/0000-0002-9038-5957""",NA
2473,Lei,Zhang,academic,University of British Columbia,NA,"""https://orcid.org/0000-0002-7939-8968""",NA
2474,Antoine,Archambault,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=Q1SZQLwAAAAJ"", ""https://scholar.google.com/citations?hl=en&user=Q1SZQLwAAAAJ""","""https://orcid.org/0000-0001-6668-1521"", ""https://orcid.org/0000-0001-6668-1521""",NA
2476,Pierrette,Bergeron,academic,Université de Montréal,NA,NA,NA
2477,Nicolas,Berube,academic,Université de Montréal,NA,NA,NA
2478,Rebecca,Bouvier,academic,Université de Montréal,NA,NA,NA
2479,Timothy,Bowman,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=jW4t8RoAAAAJ""","""https://orcid.org/0000-0003-0247-4771""",NA
248,Mathieu,Cloutier,practitioner,Université d'Ottawa,"""https://scholar.google.com/citations?hl=en&user=1UtIkTgAAAAJ""",NA,NA
2480,Aida,Chebbi,academic,Université de Montréal,NA,NA,NA
2481,Shiji,Chen,academic,Université de Montréal,NA,NA,NA
2482,Lyne,Da Sylva,academic,Université de Montréal,NA,NA,NA
2483,Marie,Demoulin,academic,Université de Montréal,NA,NA,NA
2484,Daniele,Fanelli,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=4AyPaUwAAAAJ""","""https://orcid.org/0000-0003-1780-1958""",NA
2485,Dominique,Gazo,academic,Université de Montréal,NA,NA,NA
2486,Michele,Hudon,academic,Université de Montréal,NA,NA,NA
2487,Anne,Klein,academic,Université de Montréal,NA,NA,NA
2488,Christian,Lachance,academic,Université de Montréal,NA,NA,NA
2489,Vincent,Larivière,academic,Université de Montréal,"""https://scholar.google.com/citations?user=UvfK8IUAAAAJ&hl=en&oi=ao""","""https://orcid.org/0000-0002-2733-0689""",NA
249,Jennifer,Dekker,practitioner,Université d'Ottawa,"""https://scholar.google.com/citations?hl=en&user=0SvKbTsAAAAJ""","""https://orcid.org/0000-0001-6494-2636""",NA
2490,Benoit,Macaluso,academic,Université de Montréal,NA,NA,NA
2491,Suzanne,Mathieu,academic,Université de Montréal,NA,NA,NA
2492,Philippe,Mongeon,academic,Université de Montréal,"""https://scholar.google.ca/citations?user=wvX4S8sAAAAJ&hl=en"", ""https://scholar.google.com/citations?hl=en&user=wvX4S8sAAAAJ""","""https://orcid.org/0000-0003-1021-059X""",NA
2493,Sabine,Mas,academic,Université de Montréal,NA,"""https://orcid.org/0000-0002-0657-9987""",NA
2494,Adèle,Paul-Hus,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=ZsZex3IAAAAJ""","""https://orcid.org/0000-0002-4572-5385""",NA
2495,Maxime,Sainte-Marie,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=Vu6FKGIAAAAJ""","""https://orcid.org/0000-0002-0760-0290""",NA
2496,Fei,Shu,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=q-qr8MMAAAAJ""","""https://orcid.org/0000-0002-1946-5065""",NA
2497,Elise,Smith,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=HaLC82wAAAAJ""","""https://orcid.org/0000-0002-4615-8204""",NA
2498,James,Turner,academic,Université de Montréal,NA,NA,NA
2499,Sam,Work,academic,Université de Montréal,"""https://scholar.google.com/citations?hl=en&user=wnP9jTQAAAAJ""",NA,NA
25,Myriam,Dupont,practitioner,Université Laval,NA,NA,NA
250,Marie-Cécile,Domecq,practitioner,Université d'Ottawa,NA,"""https://orcid.org/0000-0002-5977-2844""",NA
2501,Jairo,Ciro,academic,University of Ottawa,"""https://scholar.google.com/citations?user=r3WY86MAAAAJ&hl=en""","""https://orcid.org/0000-0001-6806-5722""",NA
2502,Claire,Dormann,academic,University of Ottawa,NA,"""https://orcid.org/0000-0002-3952-6742""",NA
2503,Ian,Kerr,academic,University of Ottawa,NA,"""https://orcid.org/0000-0003-1851-3659""",NA
2504,Max,Neuvians,academic,University of Ottawa,NA,NA,NA
2505,Jaime,Banks,academic,University of Toronto,"""https://scholar.google.com/citations?user=e2LNDdIAAAAJ&hl=en""","""https://orcid.org/0000-0002-7598-4337""",NA
2506,Natalia,Barykina,academic,University of Toronto,NA,NA,NA
2507,Tracey,Bowen,academic,University of Toronto,"""https://scholar.google.ca/citations?hl=en&user=9hKrJWsAAAAJ""","""https://orcid.org/0000-0002-5062-1994""",NA
2508,Alison,Callahan,academic,University of Toronto,"""https://scholar.google.ca/citations?hl=en&user=0w8U7NQAAAAJ""",NA,NA
2509,Niel,Chah,academic,University of Toronto,"""https://scholar.google.ca/citations?hl=en&user=M-W7xXsAAAAJ""","""https://orcid.org/0000-0002-3377-7823""",NA
251,René,Duplain,practitioner,Université d'Ottawa,NA,NA,NA
2510,Joan,Cherry,academic,University of Toronto,NA,NA,NA
2511,Mark,Chignell,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=6C1lQzwAAAAJ""","""https://orcid.org/0000-0001-8120-6905""",NA
2512,Ginger,Coons,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=HLhWWI4AAAAJ""",NA,NA
2513,Barbara,Craig,academic,University of Toronto,"""https://scholar.google.com/citations?user=44TK1-QAAAAJ&hl=en&oi=ao""",NA,NA
2514,Keren,Dali,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=IJnBrRQAAAAJ"", ""https://scholar.google.com/citations?user=IJnBrRQAAAAJ&hl=en""","""https://orcid.org/0000-0001-5379-5714""",NA
2515,Pavel,Danzanov,academic,University of Toronto,NA,NA,NA
2516,Rustam,Dow,academic,University of Toronto,NA,NA,NA
2517,Quinn,Dupont,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=wHjhDxIAAAAJ""","""https://orcid.org/0000-0002-9376-6755""",NA
2518,Hadas,Erel,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=Ee8iAEoAAAAJ""","""https://orcid.org/0000-0001-7099-6104""",NA
2519,Joseph,Ferenbok,academic,University of Toronto,NA,NA,NA
252,Alain,El Hofi,practitioner,Université d'Ottawa,NA,NA,NA
2520,Adam,Fiser,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=7V-iQw0AAAAJ""",NA,NA
2521,Patricia,Fleming,academic,University of Toronto,NA,NA,NA
2522,Robert,Frost,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=YHadGjsAAAAJ""","""https://orcid.org/0000-0001-8433-2317""",NA
2523,Keith,Fuller,academic,University of Toronto,NA,"""https://orcid.org/0000-0002-4099-0841""",NA
2524,Colin,Furness,academic,University of Toronto,"""https://scholar.google.com/citations?user=-lf64qQAAAAJ&hl=en"", ""https://scholar.google.com/citations?hl=en&user=-lf64qQAAAAJ""","""https://orcid.org/0000-0002-4780-1257""",NA
2525,Jamila,Ghaddar,academic,University of Toronto,NA,NA,NA
2526,Brian,Griffin,academic,University of Toronto,"""https://scholar.google.com/citations?user=RjckX8kAAAAJ&hl=en/""","""https://orcid.org/0000-0003-3760-8848""",NA
2527,Daniel,Gross,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=THBMsQwAAAAJ""",NA,NA
2528,Elysia,Guzik,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=a653SQ0AAAAJ""",NA,NA
2529,Alison,Harvey,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=ZuS6pXIAAAAJ""","""https://orcid.org/0000-0002-6978-5622""",NA
253,Karine,Fournier,practitioner,Université d'Ottawa,NA,"""https://orcid.org/0000-0001-6030-2412""",NA
2530,Zack,Hayat,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=QDX-bRsAAAAJ""","""https://orcid.org/0000-0002-9807-6024""",NA
2531,Stephen,Hockema,academic,University of Toronto,NA,NA,NA
2532,Jenna,Jacobson,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=x50eXQkAAAAJ""","""https://orcid.org/0000-0002-1371-1077""",NA
2533,Eva,Jansen,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=dR4q-P0AAAAJ""","""https://orcid.org/0000-0002-0814-3757""",NA
2534,Arndis,Johnson,academic,University of Toronto,NA,NA,NA
2535,Bridgette,Kelly,academic,University of Toronto,NA,NA,NA
2536,Lysanne,Lessard,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=gJQeVXMAAAAJ""","""https://orcid.org/0000-0003-3013-0044""",NA
2537,Yunpeng,Li,academic,University of Toronto,NA,NA,NA
2538,Robert,Luke,academic,University of Toronto,NA,NA,NA
2539,Susan,Macdonald,academic,University of Toronto,NA,NA,NA
254,Majela,Guzman Gomez,practitioner,Université d'Ottawa,NA,NA,NA
2540,Quenby,Mahood,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=Nqz6Qg4AAAAJ""","""https://orcid.org/0000-0002-7814-2039""",NA
2541,Christine,Marton,academic,University of Toronto,NA,"""https://orcid.org/0000-0002-9790-5679""",NA
2542,C.,Marton,academic,University of Toronto,NA,NA,NA
2543,Cait,Mckinney,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=5QD4QRQAAAAJ""",NA,NA
2544,Brenda,Mcphail,academic,University of Toronto,NA,NA,NA
2545,Guang,Mo,academic,University of Toronto,NA,NA,NA
2546,Nathan,Moles,academic,University of Toronto,NA,"""https://orcid.org/0000-0002-9192-7201""",NA
2547,Maroof,Moral,academic,University of Toronto,NA,NA,NA
2548,Indrani,Nadarajah,academic,University of Toronto,NA,NA,NA
2549,Takako,Nomura,academic,University of Toronto,NA,NA,NA
255,Alexandra,Gregory,practitioner,Université d'Ottawa,NA,NA,NA
2550,Jonathan,Obar,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=HM9FWiMAAAAJ""","""https://orcid.org/0000-0002-8984-751X""",NA
2551,Vik,Pant,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=eoKMjOMAAAAJ""",NA,NA
2552,Stephanie,Power,academic,University of Toronto,NA,"""https://orcid.org/0000-0003-0872-5930""",NA
2553,Muhammad,Qayyum,academic,University of Toronto,NA,"""https://orcid.org/0000-0003-0837-8406""",NA
2554,Lisa,Quirke,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=UjM_Tw4AAAAJ""",NA,NA
2555,Lilian,Radovac,academic,University of Toronto,NA,NA,NA
2556,Isaac,Record,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=Erbewx8AAAAJ""","""https://orcid.org/0000-0001-6880-242X""",NA
2557,Sameen,Rehman,academic,University of Toronto,NA,NA,NA
2558,Roger,Reka,academic,University of Toronto,NA,"""https://orcid.org/0000-0001-5900-5664"", ""https://orcid.org/0000-0001-5900-5664""",NA
2559,Gabby,Resch,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=oocdwH0AAAAJ""","""https://orcid.org/0000-0002-2842-111X""",NA
256,Richard,Harkin,practitioner,Université d'Ottawa,NA,NA,NA
2560,J.,Richards,academic,University of Toronto,NA,NA,NA
2561,Kathleen,Scheaffer,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=zU45EX8AAAAJ""","""https://orcid.org/0000-0001-7362-9895""",NA
2562,A.,Shachak,academic,University of Toronto,NA,NA,NA
2563,Susan,Sim,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=BlAgafwAAAAJ""","""https://orcid.org/0000-0002-6804-0696""",NA
2564,Nalini,Singh,academic,University of Toronto,NA,"""https://orcid.org/0000-0002-0281-103X"", ""https://orcid.org/0000-0002-0281-103X""",NA
2565,Harrison,Smith,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=Gk-TiTMAAAAJ""",NA,NA
2566,Karen,Smith,academic,University of Toronto,NA,NA,NA
2567,Barbara,Soren,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=Z21_m8MAAAAJ""",NA,NA
2568,Daniel,Southwick,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=jXQ1B3kAAAAJ""",NA,NA
2569,Yuri,Takhteyev,academic,University of Toronto,"""https://scholar.google.com/citations?hl=en&user=Ig9qsAkAAAAJ""",NA,NA
257,Elizabeth,Hayden,practitioner,Université d'Ottawa,NA,NA,NA
2570,Lynne,Teather,academic,University of Toronto,NA,NA,NA
2571,Tiffany,Tong,academic,University of Toronto,NA,NA,NA
2572,Matthew,Wells,academic,University of Toronto,NA,NA,NA
2573,Nancy,Williamson,academic,University of Toronto,NA,NA,NA
2574,Natalie,Yeung,academic,University of Toronto,NA,NA,NA
2575,Chris,Young,academic,University of Toronto,NA,NA,NA
2576,Jennie,Abrahamson,academic,Western University,NA,NA,NA
2577,Nicole,Askin,academic,Western University,"""https://scholar.google.ca/citations?user=Aa0sabMAAAAJ&hl=en"", ""https://scholar.google.com/citations?hl=en&user=Aa0sabMAAAAJ"", ""https://scholar.google.com/citations?hl=en&user=Aa0sabMAAAAJ""","""https://orcid.org/0000-0001-9211-4694"", ""https://orcid.org/0000-0001-9211-4694""",NA
2578,Paul,Benedetti,academic,Western University,NA,NA,NA
2579,Jennifer,Boyko,academic,Western University,"""https://scholar.google.com/citations?hl=en&user=140iqdUAAAAJ""",NA,NA
258,Ann,Hemingway,practitioner,Université d'Ottawa,NA,NA,NA
2580,Olha,Buchel,academic,Western University,"""https://scholar.google.com/citations?hl=en&user=0A55EA0AAAAJ""",NA,NA
2581,J.,Burkell,academic,Western University,"""https://scholar.google.com/citations?hl=en&user=L2om3ucAAAAJ""","""https://orcid.org/0000-0003-2645-8127""",NA
2582,Sarah,Camm,academic,Western University,NA,NA,NA
2583,D.,Campbell,academic,Western University,NA,"""https://orcid.org/0000-0001-9259-3138""",NA
2584,Robert,Carey,academic,Western University,NA,NA,NA
2585,Elise,Cogo,academic,Western University,NA,"""https://orcid.org/0000-0003-2480-3652""",NA
2586,Niall,Conroy,academic,Western University,NA,NA,NA
2587,Sonya,Delaat,academic,Western University,NA,NA,NA
2588,Matt,Devlin,academic,Western University,NA,NA,NA
2589,Isioma,Elueze,academic,Western University,NA,NA,NA
259,Sarah,Hill,practitioner,Université d'Ottawa,NA,NA,NA
2590,Alexandre,Fortier,academic,Western University,"""https://scholar.google.com/citations?hl=en&user=Pop2RF0AAAAJ""",NA,NA
2591,Estee,Fresco,academic,Western University,NA,NA,NA
2592,Patrick,Gavin,academic,Western University,NA,NA,NA
2593,Natasha,Gerolami,academic,Western University,NA,NA,NA
2594,Matthew,Griffis,academic,Western University,NA,NA,NA
2595,Joanne,Hammerton,academic,Western University,NA,NA,NA
2596,Marni,Harrington,academic,Western University,"""https://scholar.google.com/citations?hl=en&user=bQ7NdC4AAAAJ""","""https://orcid.org/0000-0002-9170-5828""",NA
